"id_cliente","compras_online","compras_locales","productos_online","productos_locales","servicios_comprados","gasto_online","gasto_local","fecha_ultima_compra_online","fecha_ultima_compra_local","dias_desde_ultima_compra_online","dias_desde_ultima_compra_local","cliente_sin_compras","producto_preferido","categoria_preferida","marca_preferida","presentacion_preferida","servicio_preferido"
"1f25928a-a1c8-40e5-b932-4fa2060dcc92",2,2,4,3,3,1647.00,814.00,"2026-02-08","2026-01-16",164,187,0,"Protector Termico Leclat","Protector térmico","AVYNA","380ml","Depilaciones Cera y Navaja"
"1f6a9259-90dc-40cf-925f-12254f6a84a4",12,15,91,50,50,45339.50,19520.25,"2026-06-06","2026-06-10",46,42,0,"Mashera Di Goji","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"1f8487dc-abc1-4caf-964f-37e7f38c7896",7,8,33,20,20,9295.00,5231.50,"2026-06-13","2026-06-22",39,30,0,"Xtylin Wet Look","Producto de peinado","AVYNA","300ml","Depilaciones Cera y Navaja"
"1f870e74-eb8e-4623-b605-439fcb53150c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"1f94db32-420e-40ec-892e-c253fe543df1",7,4,33,6,6,9489.50,2425.00,"2026-06-14","2025-07-08",38,379,0,"Mashera Di Argan","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"1fac8a86-03ce-4a34-bbd7-e35d3a20cb8b",2,3,10,7,7,3088.00,2304.50,"2026-02-16","2026-02-08",156,164,0,"Mashera Di Argan","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"20b92bc8-f214-4fd4-b808-59b58364c835",12,15,91,50,50,42235.00,19806.75,"2026-06-25","2026-07-02",27,20,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"20ba9d84-f88f-4457-8f5b-3a98c9dc9344",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"20c0809b-17de-4c78-9994-7612bdcfa53c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"219d15ae-4803-4442-92d1-02f4a10155d4",1,1,2,2,2,769.00,735.00,"2026-07-20","2026-07-20",2,2,0,"Shampoo Di Goji","Shampoo","AVYNA","500ml","Corte de Cabello Dama"
"21b2b59d-667a-4af6-a05d-7d28306c112d",7,8,31,19,19,10543.00,7425.50,"2026-06-17","2026-06-21",35,31,0,"Bifasico Ialuroico","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"21c76014-0879-4287-b526-ad5e86f47995",1,1,1,1,1,479.00,380.00,"2026-07-07","2026-07-20",15,2,0,"Shampoo Di Agave","Shampoo","AVYNA","500ml","Corte de Cabello Dama"
"21de4465-bdbb-43b1-997c-77fe7500b91c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2243749e-293a-4f61-86a6-8423ebf5b846",1,0,1,0,0,365.00,0.00,"2026-07-18","Sin compra local",4,-1,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","No compró servicios"
"22cc166d-2677-4226-9245-166e7c3ea2db",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"22f79dab-6f0f-4481-a42a-e95796530208",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"22f92172-4b31-4215-8e4f-bd79b4e405c6",2,1,4,1,1,1461.50,300.00,"2026-05-28","2026-03-03",55,141,0,"Xtylin Wet Look","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"2327331f-5c5c-44c1-8e52-68fbf7f4e26e",2,3,5,6,6,1808.50,1860.00,"2026-06-06","2026-05-23",46,60,0,"Chocolatto Protector Termico","Protector térmico","CHOCOLATTO","250ml","Corte de Cabello Dama"
"236ae43b-57c7-4dca-b09e-8c3e9c80add8",1,0,2,0,0,799.00,0.00,"2026-07-19","Sin compra local",3,-1,0,"220 Lumi Matte 30h","Maquillaje","MAYBELLINE","30ml","No compró servicios"
"23a64ab7-1d58-4c69-9f31-379c3a40fb73",2,2,4,2,2,1561.50,681.00,"2026-01-28","2026-05-13",175,70,0,"Mashera Platino","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"23d9e537-68ec-4012-9008-6ceae3885dca",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"23edfc9c-3bac-49a7-bf8d-92ada044ad5e",2,3,5,7,7,1331.00,1680.00,"2026-06-06","2026-06-20",46,32,0,"Silk System Shine 60ml","Maquillaje","TEC ITALY","60ml","Depilaciones Cera y Navaja"
"23ee8df3-d437-4158-90b3-08f1670d8599",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"24064970-6ff0-44b3-8694-00f234c3dc59",7,3,35,6,6,10836.50,1806.00,"2026-06-19","2025-11-20",33,244,0,"07 Fit Me Tint","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"2431d5c3-f6eb-4dbf-b476-a8668bf0d6a1",2,1,5,2,2,1585.00,475.00,"2026-05-28","2026-02-10",55,162,0,"Desert Rose Rubor Mk","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"2456e258-aa52-4e77-b0b3-dbf19bb11b40",2,2,5,4,4,2019.00,1257.25,"2026-02-22","2026-04-30",150,83,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"24680345-15c1-4e79-bb95-f5d8d8123b24",12,10,94,24,24,44881.00,8465.75,"2026-06-06","2025-09-17",46,308,0,"Shampoo Di Agave","Tratamiento capilar","AVYNA","1000ml","Corte de Cabello Dama"
"25333e32-dd29-438f-a1cf-8774247536b9",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2548599d-9928-4b28-81a1-9ed243071c89",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"25d9a6af-b8b3-4686-b710-792a638aa156",2,0,0,0,0,880.00,0.00,"2026-07-15","Sin compra local",7,-1,0,"No compró productos","Sin categoría","Sin marca","Sin presentación","No compró servicios"
"25e1212e-9801-4113-809e-f887500d3f0f",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"26b93e5b-25a6-49da-a8f6-58eae7076f91",2,3,9,6,6,2829.00,1835.00,"2026-03-21","2026-03-11",123,133,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"270e9b61-a8fc-4b75-9a26-96158ec9d019",1,0,3,0,0,1450.00,0.00,"2026-07-04","Sin compra local",18,-1,0,"Fluido Di Argan","Tratamiento capilar","AVYNA","100ml","No compró servicios"
"27109cf6-d315-4c0f-82b2-dfdf00f92d32",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2746e536-f3d2-4632-b628-8d16d5b4a505",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"277eb701-2db4-44b4-9556-815d818dc32a",7,9,36,23,23,10375.50,6620.00,"2026-07-03","2026-07-12",19,10,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","Única","Corte de Cabello Dama"
"284f0900-9b06-4b28-ad1e-3a4a4a993cfa",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"28b8625c-ea34-4159-86a3-f6c63a3988dc",7,3,36,8,8,10694.00,2575.00,"2026-06-23","2025-08-27",29,329,0,"Gel Extra Forte","Producto de peinado","AVYNA","500ml","Depilaciones Cera y Navaja"
"29018cef-0548-412f-9881-304d7c839c76",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"297a06b5-0ec2-4e38-9b11-faf19135c176",2,2,1,1,1,1444.00,600.00,"2026-06-17","2026-07-22",35,0,0,"Shampoo Di Goji","Shampoo","AVYNA","500ml","Corte de Cabello Dama"
"29eeb051-d057-4cc2-a582-0f43b08808cd",2,1,6,3,3,2396.50,945.00,"2025-10-20","2024-10-28",275,632,0,"Mashera Ialuronico","Protector térmico","AVYNA","500ml","Corte de Cabello Dama"
"2a8ea784-bab3-47c6-97c6-cd17dfb1f46b",1,1,1,1,1,576.50,450.00,"2026-07-03","2026-06-23",19,29,0,"L´clat Brume Protector","Protector térmico","LECLAT","Única","Corte de Cabello Dama"
"2acf0e6d-e48d-43ad-8c44-669b6277cf30",7,4,34,11,11,12063.00,4845.50,"2026-07-02","2025-09-05",20,320,0,"Pozione Booster","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"2af5f3cb-f790-4b86-980a-950dc59ef6b5",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2af9da91-0a83-4d9a-928d-e271b52dfdd9",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2b0534a0-b89d-44a2-b860-451e567675c1",7,3,31,8,8,9295.00,2725.50,"2026-06-28","2024-12-23",24,576,0,"Definition Liquid Gel 300ml","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"2b399185-378c-45c5-b214-f23c1a2cefbe",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2ba05378-157a-4f21-96dd-63c505459b75",7,3,33,6,6,10176.50,2210.00,"2026-05-27","2025-02-11",56,526,0,"Lozione Di Cheratina","Tratamiento capilar","AVYNA","10ml","Corte de Cabello Dama"
"2c045fef-e6b4-4f6b-aa60-b2e6f6cb2257",7,3,25,7,7,8119.50,2996.50,"2026-05-06","2025-03-02",77,507,0,"Shampoo Di Goji","Shampoo","AVYNA","1L","Corte de Cabello Dama"
"2c2df1b4-f892-4805-8c40-473275a3c627",2,1,5,2,2,2038.00,760.00,"2025-10-18","2024-12-25",277,574,0,"Shampoo Di Agave","Producto de peinado","AVYNA","500ml","Corte de Cabello Dama"
"2c40cf16-bd10-4dbc-9457-ebbde9daf062",2,1,6,2,2,2194.00,715.00,"2026-02-14","2025-02-10",158,527,0,"Protector Termico Leclat","Protector térmico","LECLAT","380ml","Corte de Cabello Dama"
"2c5334e6-0c6a-4bbe-80e0-ffc739014b59",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2ca3f91d-82d7-4471-b1e7-99441908b370",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2cecc2c4-247f-4e3d-a555-e4c684f27018",7,4,36,6,6,11226.00,1671.75,"2026-06-30","2025-10-05",22,290,0,"Pozione 10","Tratamiento capilar","AVYNA","250ml","Depilaciones Cera y Navaja"
"2d1387eb-9178-4649-8939-caefd6ed6fa0",1,1,5,2,2,1020.50,390.00,"2026-07-08","2026-07-05",14,17,0,"Hint Of Pink Rubor Mk","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"2d447f4c-970d-473a-8c3e-3e819504d543",2,1,11,1,1,3370.00,350.00,"2026-01-12","2024-12-28",191,571,0,"Fluido Fps 50 Luminous Anti-Manchas","Cuidado facial","AVYNA","Única","Corte de Cabello Dama"
"2d4c0ea5-ff11-40fe-b692-cad7cdcc32ae",7,3,35,7,7,9879.00,1885.00,"2026-06-06","2025-08-23",46,333,0,"Fluido Fps 50 Luminous Anti-Manchas","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"2dd30151-7261-4c24-968a-339cca72e119",12,8,93,19,19,41535.00,8513.50,"2026-06-01","2025-08-17",51,339,0,"Mashera Solido Ialuronico","Tratamiento capilar","AVYNA","Sin tamaño","Corte de Cabello Dama"
"2e03c80a-6e7d-47c8-ac4e-31cd7293ed4f",2,1,12,3,3,2679.00,530.00,"2026-03-12","2025-07-12",132,375,0,"015 Light Clair Fit Me Corrector","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"2e2e23cd-6ae0-4737-8092-716030bf151f",2,1,4,3,3,1598.00,807.50,"2026-02-21","2024-11-26",151,603,0,"Silk System Shine 60ml","Tratamiento capilar","TEC ITALY","60ml","Depilaciones Cera y Navaja"
"2eaf576e-d72f-4845-866b-5e6c307c5dd3",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2ee4551a-c849-461b-95e2-a88641a7a4b4",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"2efd3931-795f-4cc4-b642-2140d1872438",1,3,3,6,6,989.00,1685.00,"2026-07-15","2026-07-06",7,16,0,"10 Current Mood Teddy Tint","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"2efea102-c90e-42c7-a2b5-5203b590d418",2,3,8,6,6,3120.00,2213.00,"2026-06-25","2026-06-29",27,23,0,"Mashera Ialuronico","Protector térmico","AVYNA","500ml","Corte de Cabello Dama"
"2f868741-34d2-465e-b6a4-8933a2705517",2,1,6,2,2,2345.00,560.00,"2026-04-20","2025-06-13",93,404,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","Depilaciones Cera y Navaja"
"30080ecc-de70-4e38-a1f1-d26c6a71a626",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"30b6d03c-3c38-4569-a892-3dec9fee34cf",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"30ba758d-648b-477d-b5a5-d5700abb6710",1,0,3,0,0,949.00,0.00,"2026-07-02","Sin compra local",20,-1,0,"L´clat Shampoo Negro 12oz","Shampoo","LECLAT","12oz","No compró servicios"
"30dca5bf-9e9e-4129-919b-9be3a2f377ec",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"30fba10a-9253-4302-9956-5dabcf568247",1,2,5,4,4,1370.00,1549.00,"2026-07-09","2026-06-22",13,30,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","Depilaciones Cera y Navaja"
"3153054f-4ded-4151-a6e4-54c18b936f21",2,1,4,1,1,1463.00,250.00,"2026-05-18","2026-02-17",65,155,0,"Silk System Shine 60ml","Protector térmico","NEURONE","60ml","Depilaciones Cera y Navaja"
"315f3ffa-494f-4ffb-aa1a-fc18660bca7f",1,0,4,0,0,1244.50,0.00,"2026-06-25","Sin compra local",27,-1,0,"Definition Liquid Gel 300ml","Producto de peinado","NBC","300ml","No compró servicios"
"31686a7a-74e2-4669-9204-ca602a6687b3",7,3,32,6,6,9832.50,2110.00,"2026-06-30","2026-03-13",22,131,0,"Silk System Shine 60ml","Tratamiento capilar","AVYNA","60ml","Corte de Cabello Dama"
"3178957e-8f31-409b-9009-e04efaa116ba",7,4,29,12,12,10648.00,4097.75,"2026-06-21","2026-03-14",31,130,0,"Shampoo Ialuronico","Tratamiento capilar","AVYNA","1000ml","Corte de Cabello Dama"
"319dd7ca-f5ff-44cb-981a-764704849704",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"31a27f90-142f-401a-a2aa-830a3cd8060d",2,1,6,1,1,2299.00,300.00,"2026-06-17","2026-02-04",35,168,0,"Shampoo Di Goji","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"31ba18fd-6c09-4a61-89e8-a6df5fb25266",2,1,10,1,1,2361.00,245.00,"2026-03-21","2024-10-19",123,641,0,"Mashera Ialuronico","Maquillaje","AVYNA","250ml","Depilaciones Cera y Navaja"
"31ba92c0-80c8-422e-8213-3b2292a23134",7,3,30,9,9,9551.00,3517.00,"2026-06-28","2025-10-16",24,279,0,"L´clat Brume Protector","Protector térmico","LECLAT","Única","Corte de Cabello Dama"
"31e3d3e1-af1a-4d81-baf3-551d4d26bcb4",1,1,4,2,2,609.00,230.00,"2026-07-18","2026-07-10",4,12,0,"Sombra Espresso","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"32007e16-afef-468e-91ab-3c262305fa63",2,1,3,2,2,1538.00,698.25,"2026-05-05","2026-01-09",78,194,0,"Fiber Paste/Cera Fibrosa","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"321b893c-6275-41d5-a0ca-50663c36ccf9",2,3,5,8,8,2049.00,3731.50,"2026-04-06","2026-03-31",107,113,0,"Fluido Di Platino","Tratamiento capilar","AVYNA","100ml","Botox Capilar"
"323bfa6c-29ef-44f8-8b8d-f6349656703a",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"32633bf1-19e5-42c4-9b55-13366bff4351",7,8,39,23,23,11287.50,5623.50,"2026-06-03","2026-05-20",49,63,0,"120 Classic Ivory Base Matte 30H","Maquillaje","AVYNA","30ml","Depilaciones Cera y Navaja"
"32f4f219-38ad-407c-8671-9a5b25831e14",7,8,36,25,25,11756.00,8560.00,"2026-05-07","2026-05-05",76,78,0,"Colageno Mg","Tratamiento capilar","AVYNA","Única","Corte de Cabello Dama"
"335b3d66-aa09-471c-937e-32ab3c82c57c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"337e0ff5-3933-45ee-b882-8dd53f337ae1",7,3,25,9,9,8971.50,3592.50,"2026-07-06","2025-09-09",16,316,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"344dc5a4-de4f-4d48-aab2-ddbeba468cd1",2,3,5,8,8,2509.00,4393.50,"2026-05-05","2026-05-06",78,77,0,"Shampoo Di Agave","Tratamiento capilar","AVYNA","1000ml","Botox Capilar"
"34598eda-718d-4677-aaa3-fd77f990e4d7",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"345e8d12-e15d-40af-a358-35a0ec6e737a",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"34e4bb17-8de4-4298-9117-931555a9fd8a",12,8,88,25,25,41101.50,8955.25,"2026-06-20","2025-08-08",32,348,0,"Curless Protector De Calor 300ml","Protector térmico","NBC","300ml","Corte de Cabello Dama"
"34e832b3-b074-41bd-b140-78bd5089be59",2,2,8,2,2,2589.00,490.00,"2026-03-26","2025-10-24",118,271,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"34f4ca9d-92da-4f6a-9581-d89b4de76563",2,3,5,6,6,2444.50,2615.00,"2026-03-24","2026-03-21",120,123,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"34f87aa9-879c-44b8-bed7-f1eda5b765cf",2,1,5,2,2,1744.00,340.00,"2026-05-30","2025-12-23",53,211,0,"020 Sand Sable Fit Me Corrector","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"35b14300-d9c9-4b46-8662-2144627e4408",2,3,4,6,6,1761.50,2512.75,"2026-04-29","2026-04-30",84,83,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"35d96a2b-e286-4c15-973f-f33a2f6b7b5e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"36985e15-caf1-4d1b-87f3-ea4a337c66b1",7,3,28,6,6,8870.00,2095.00,"2026-05-23","2025-02-11",60,526,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"36f00f17-b143-43e8-a0fd-38e9c5b27947",2,1,10,2,2,3050.00,495.00,"2026-05-12","2025-08-18",71,338,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","Depilaciones Cera y Navaja"
"373d6d6f-89a4-468d-bf90-697e3548f916",2,1,9,1,1,2399.00,120.00,"2026-06-03","2026-03-07",49,137,0,"Cera 4x4 Telaraña","Producto de peinado","LECLAT","Única","Depilaciones Cera y Navaja"
"37560ade-b6f4-432c-b4a1-c47e26c7f565",1,0,5,0,0,1460.00,0.00,"2026-07-11","Sin compra local",11,-1,0,"Mashera Solido Ialuronico","Tratamiento capilar","AVYNA","Sin tamaño","No compró servicios"
"37eeb037-1ade-4e03-a68b-28f12a9cad8f",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"38121941-5ac0-4e42-8ae6-53c3fe3088dc",7,9,29,24,24,10428.00,7967.25,"2026-06-24","2026-06-26",28,26,0,"Fluido Ialuronico","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"38742235-00cc-4810-a2ff-d5e29655617b",1,1,4,1,1,779.00,170.00,"2026-06-18","2026-06-27",34,25,0,"020 Sand Sable Fit Me Corrector","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"38d79168-f180-4e88-9bda-e9ef1f788f47",2,1,7,3,3,2902.00,1150.00,"2026-05-19","2025-12-18",64,216,0,"L´clat Brume Protector","Protector térmico","AVYNA","Única","Corte de Cabello Dama"
"39432c51-5dfc-4f78-a70a-324ff7302345",2,1,9,1,1,1438.00,185.00,"2026-03-01","2024-12-18",143,581,0,"Agua Micelar Garnier","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"3945cf6e-9949-413d-87cf-b1503667e64e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"3968ba1d-4418-4233-af2c-d8b5221593be",2,1,8,1,1,2590.50,180.00,"2026-04-29","2025-07-27",84,360,0,"Desmaquillante Mk","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"3a852b64-c994-4eee-88b1-4b7a6d6277ae",1,0,3,0,0,519.00,0.00,"2026-07-20","Sin compra local",2,-1,0,"Rogue Rose Rubor Mk","Maquillaje","MARY KAY","Única","No compró servicios"
"3a9d6427-3d46-4967-8169-4ad3c5bc4ced",2,1,5,2,2,1751.50,615.00,"2025-09-16","2024-12-18",309,581,0,"Chocolatto Protector Termico","Protector térmico","CHOCOLATTO","250ml","Depilaciones Cera y Navaja"
"3ae5e348-b13e-4bb4-8b7b-4ffd78e5a613",7,3,26,10,10,9018.00,3368.50,"2026-06-23","2025-09-02",29,323,0,"Shampoo Ialuronico","Shampoo","AVYNA","1000ml","Corte de Cabello Dama"
"3af63201-82c7-43b9-a15a-a50d79a5a626",7,3,40,7,7,10232.00,2032.50,"2026-07-13","2026-01-29",9,174,0,"160 Pink Mover Matte Ink","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"3b0a318f-e204-4472-b7f3-891c5e05c4a1",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"3bb2a24e-5982-45be-b2f5-6b6e6ce9222b",1,2,2,5,5,819.00,1610.00,"2026-07-17","2026-07-03",5,19,0,"Mashera Platino","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"3bce44ce-a5e7-4a74-972d-054365ed1904",2,1,6,2,2,1698.00,589.00,"2026-01-31","2024-12-16",172,583,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"3c072be4-0bc3-4b76-8e65-cf7dcafa5c36",1,1,4,1,1,579.00,120.00,"2026-06-24","2026-07-02",28,20,0,"Cera 4x4 Telaraña","Producto de peinado","LECLAT","Única","Depilaciones Cera y Navaja"
"3c1eb672-7994-4f68-b74b-49160de1ccb2",2,1,5,1,1,2041.00,400.00,"2026-03-18","2025-09-08",126,317,0,"Lumina Shampoo 300ml Tec Italy","Shampoo","AVYNA","300ml","Corte de Cabello Dama"
"3c66093f-1de6-4b63-a5e7-73cfa2ae9993",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"3c6868e8-63c3-4a94-b90b-f061d4f77e7c",7,4,37,8,8,8314.50,2165.00,"2026-06-13","2025-08-11",39,345,0,"Gel Fijador P/Cejas Yuya","Maquillaje","JAFRA","Única","Depilaciones Cera y Navaja"
"3c97d218-3b7a-4d4c-af2c-06168adf975b",2,1,6,4,4,1860.00,1980.00,"2026-02-25","2025-12-15",147,219,0,"Shampoo Di Argan","Shampoo","AVYNA","1L","Corte de Cabello Dama"
"3d2a9fd3-38f6-445d-a2e0-9b453c99cfa4",12,8,107,27,27,48068.50,9470.25,"2026-07-04","2025-08-24",18,332,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"3d933d2e-deb6-4fb9-b703-768fdc4dfad7",1,0,2,0,0,569.00,0.00,"2026-07-11","Sin compra local",11,-1,0,"The Falsies Volumexpress Mascara De...","Cuidado facial","GARNIER","Única","No compró servicios"
"3e0108ec-cc57-46eb-b29e-ddb4ece4880b",2,1,4,1,1,1417.00,310.00,"2026-06-20","2026-01-12",32,191,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
